Time [s], Analyzer Name, Decoded Protocol Result
55.010578125000002,Simple Parallel,'0'
55.011095875000002,Simple Parallel,'0'
55.011613625000003,Simple Parallel,'0'
55.012131250000003,Simple Parallel,'1'
55.012649000000003,Simple Parallel,'0'
55.013166624999997,Simple Parallel,'0'
55.013684374999997,Simple Parallel,'1'
55.014202500000003,Simple Parallel,'0'
55.014719749999998,Simple Parallel,'1'
55.015237374999998,Simple Parallel,'1'
55.015755124999998,Simple Parallel,'0'
55.016272749999999,Simple Parallel,'0'
55.016790499999999,Simple Parallel,'0'
55.017308125000000,Simple Parallel,'0'
55.017825999999999,Simple Parallel,'0'
55.018344124999999,Simple Parallel,'1'
55.018861375000000,Simple Parallel,'0'
55.019379125000000,Simple Parallel,'0'
55.019896750000001,Simple Parallel,'0'
55.020414625000001,Simple Parallel,'1'
55.020932250000001,Simple Parallel,'0'
55.021450000000002,Simple Parallel,'1'
55.021967750000002,Simple Parallel,'0'
55.022486000000001,Simple Parallel,'1'
55.023003125000002,Simple Parallel,'0'
55.023524750000000,Simple Parallel,'0'
55.024038500000003,Simple Parallel,'0'
55.024556250000003,Simple Parallel,'0'
55.025073999999996,Simple Parallel,'1'
55.025591749999997,Simple Parallel,'1'
55.026109374999997,Simple Parallel,'0'
55.026627499999996,Simple Parallel,'1'
55.105727125000001,Simple Parallel,'0'
55.106244750000002,Simple Parallel,'1'
55.106762500000002,Simple Parallel,'0'
55.107280125000003,Simple Parallel,'0'
55.107797875000003,Simple Parallel,'0'
55.108315500000003,Simple Parallel,'0'
55.108833250000004,Simple Parallel,'0'
55.109351500000002,Simple Parallel,'1'
55.109868749999997,Simple Parallel,'0'
55.110386499999997,Simple Parallel,'0'
55.110904249999997,Simple Parallel,'0'
55.111421999999997,Simple Parallel,'1'
55.111939749999998,Simple Parallel,'0'
55.112457499999998,Simple Parallel,'1'
55.112975124999998,Simple Parallel,'0'
55.113493374999997,Simple Parallel,'0'
55.114010624999999,Simple Parallel,'1'
55.114528374999999,Simple Parallel,'0'
55.115046249999999,Simple Parallel,'0'
55.115563750000000,Simple Parallel,'1'
55.116081375000000,Simple Parallel,'1'
55.116599125000000,Simple Parallel,'0'
55.117116750000001,Simple Parallel,'0'
55.117634875000000,Simple Parallel,'0'
55.118152125000002,Simple Parallel,'1'
55.118669875000002,Simple Parallel,'1'
55.119187625000002,Simple Parallel,'1'
55.119705250000003,Simple Parallel,'0'
55.120222875000003,Simple Parallel,'1'
55.120740625000003,Simple Parallel,'1'
55.121258249999997,Simple Parallel,'0'
55.121776375000003,Simple Parallel,'1'
55.122293624999998,Simple Parallel,'0'
55.122817249999997,Simple Parallel,'0'
55.123328999999998,Simple Parallel,'0'
55.123846749999998,Simple Parallel,'0'
55.124364374999999,Simple Parallel,'1'
55.124882124999999,Simple Parallel,'1'
55.125399750000000,Simple Parallel,'0'
55.125917999999999,Simple Parallel,'1'
56.896109875000000,Simple Parallel,'0'
56.896627625000001,Simple Parallel,'1'
56.897145375000001,Simple Parallel,'0'
56.897663000000001,Simple Parallel,'1'
56.898180875000001,Simple Parallel,'0'
56.898698500000002,Simple Parallel,'0'
56.899216250000002,Simple Parallel,'0'
56.899734375000001,Simple Parallel,'0'
56.900251625000003,Simple Parallel,'0'
56.900769375000003,Simple Parallel,'0'
56.901287125000003,Simple Parallel,'0'
56.901805000000003,Simple Parallel,'0'
56.902322750000003,Simple Parallel,'1'
56.902840374999997,Simple Parallel,'1'
56.903358124999997,Simple Parallel,'1'
56.903876250000003,Simple Parallel,'0'
56.904393499999998,Simple Parallel,'0'
56.904911124999998,Simple Parallel,'0'
56.905428874999998,Simple Parallel,'0'
56.905946624999999,Simple Parallel,'0'
56.906464374999999,Simple Parallel,'0'
56.906982124999999,Simple Parallel,'0'
56.907499874999999,Simple Parallel,'0'
56.908018124999998,Simple Parallel,'1'
56.908535499999999,Simple Parallel,'0'
56.909053249999999,Simple Parallel,'1'
56.909571000000000,Simple Parallel,'0'
56.910088750000000,Simple Parallel,'1'
56.910606500000000,Simple Parallel,'1'
56.911124250000000,Simple Parallel,'1'
56.911642125000000,Simple Parallel,'1'
56.912160249999999,Simple Parallel,'1'
56.912677625000001,Simple Parallel,'0'
56.913203375000002,Simple Parallel,'0'
56.913713000000001,Simple Parallel,'0'
56.914230750000002,Simple Parallel,'0'
56.914748500000002,Simple Parallel,'1'
56.915266250000002,Simple Parallel,'1'
56.915784125000002,Simple Parallel,'0'
56.916302250000001,Simple Parallel,'1'
56.992433749999996,Simple Parallel,'0'
56.992951499999997,Simple Parallel,'1'
56.993469249999997,Simple Parallel,'0'
56.993986999999997,Simple Parallel,'0'
56.994504624999998,Simple Parallel,'0'
56.995022499999997,Simple Parallel,'0'
56.995540124999998,Simple Parallel,'1'
56.996058249999997,Simple Parallel,'0'
56.996575499999999,Simple Parallel,'0'
56.997093249999999,Simple Parallel,'0'
56.997610874999999,Simple Parallel,'0'
56.998128625000000,Simple Parallel,'1'
56.998646375000000,Simple Parallel,'0'
56.999164000000000,Simple Parallel,'0'
56.999681625000001,Simple Parallel,'1'
57.000199875000000,Simple Parallel,'0'
57.000717125000001,Simple Parallel,'1'
57.001234875000002,Simple Parallel,'1'
57.001752750000001,Simple Parallel,'0'
57.002270500000002,Simple Parallel,'0'
57.002788250000002,Simple Parallel,'0'
57.003306000000002,Simple Parallel,'0'
57.003823875000002,Simple Parallel,'0'
57.004342000000001,Simple Parallel,'1'
57.004859250000003,Simple Parallel,'0'
57.005377000000003,Simple Parallel,'0'
57.005894750000003,Simple Parallel,'0'
57.006412625000003,Simple Parallel,'1'
57.006930375000003,Simple Parallel,'0'
57.007448125000003,Simple Parallel,'1'
57.007966000000003,Simple Parallel,'0'
57.008484125000003,Simple Parallel,'1'
57.009001499999997,Simple Parallel,'0'
57.009525375000003,Simple Parallel,'0'
57.010037124999997,Simple Parallel,'0'
57.010554874999997,Simple Parallel,'0'
57.011072624999997,Simple Parallel,'1'
57.011590499999997,Simple Parallel,'1'
57.012108249999997,Simple Parallel,'0'
57.012626500000003,Simple Parallel,'1'
57.091736875000002,Simple Parallel,'0'
57.092254625000002,Simple Parallel,'1'
57.092772375000003,Simple Parallel,'0'
57.093290125000003,Simple Parallel,'0'
57.093807875000003,Simple Parallel,'0'
57.094325625000003,Simple Parallel,'0'
57.094843375000004,Simple Parallel,'0'
57.095361625000002,Simple Parallel,'1'
57.095878874999997,Simple Parallel,'0'
57.096396749999997,Simple Parallel,'0'
57.096914374999997,Simple Parallel,'0'
57.097432249999997,Simple Parallel,'1'
57.097949999999997,Simple Parallel,'0'
57.098467749999998,Simple Parallel,'0'
57.098985624999997,Simple Parallel,'1'
57.099503749999997,Simple Parallel,'1'
57.100021124999998,Simple Parallel,'1'
57.100538999999998,Simple Parallel,'1'
57.101056749999998,Simple Parallel,'0'
57.101574499999998,Simple Parallel,'1'
57.102092249999998,Simple Parallel,'0'
57.102609999999999,Simple Parallel,'0'
57.103127874999998,Simple Parallel,'1'
57.103646124999997,Simple Parallel,'0'
57.104163499999999,Simple Parallel,'0'
57.104681124999999,Simple Parallel,'0'
57.105198874999999,Simple Parallel,'1'
57.105716624999999,Simple Parallel,'0'
57.106234375000000,Simple Parallel,'0'
57.106752125000000,Simple Parallel,'1'
57.107270000000000,Simple Parallel,'1'
57.107788249999999,Simple Parallel,'0'
57.108305500000000,Simple Parallel,'0'
57.108831250000001,Simple Parallel,'0'
57.109341000000001,Simple Parallel,'0'
57.109858875000000,Simple Parallel,'0'
57.110376500000001,Simple Parallel,'1'
57.110894250000001,Simple Parallel,'1'
57.111412000000001,Simple Parallel,'0'
57.111930250000000,Simple Parallel,'1'
58.883164749999999,Simple Parallel,'0'
58.883682499999999,Simple Parallel,'1'
58.884200249999999,Simple Parallel,'0'
58.884717999999999,Simple Parallel,'1'
58.885235750000000,Simple Parallel,'0'
58.885753500000000,Simple Parallel,'0'
58.886271250000000,Simple Parallel,'0'
58.886789499999999,Simple Parallel,'0'
58.887306750000000,Simple Parallel,'0'
58.887824625000000,Simple Parallel,'0'
58.888344375000003,Simple Parallel,'0'
58.888860125000001,Simple Parallel,'0'
58.889377875000001,Simple Parallel,'1'
58.889895625000001,Simple Parallel,'1'
58.890413375000001,Simple Parallel,'1'
58.890931625000000,Simple Parallel,'0'
58.891448875000002,Simple Parallel,'0'
58.891966625000002,Simple Parallel,'0'
58.892484375000002,Simple Parallel,'0'
58.893002125000002,Simple Parallel,'0'
58.893519875000003,Simple Parallel,'0'
58.894037625000003,Simple Parallel,'0'
58.894555375000003,Simple Parallel,'0'
58.895073625000002,Simple Parallel,'1'
58.895591000000003,Simple Parallel,'0'
58.896108750000003,Simple Parallel,'1'
58.896626500000004,Simple Parallel,'0'
58.897144249999997,Simple Parallel,'1'
58.897661999999997,Simple Parallel,'1'
58.898179749999997,Simple Parallel,'1'
58.898697499999997,Simple Parallel,'1'
58.899215624999997,Simple Parallel,'1'
58.899732874999998,Simple Parallel,'0'
58.900260750000001,Simple Parallel,'0'
58.900768499999998,Simple Parallel,'0'
58.901286249999998,Simple Parallel,'0'
58.901803999999998,Simple Parallel,'1'
58.902321749999999,Simple Parallel,'1'
58.902839499999999,Simple Parallel,'0'
58.903357749999998,Simple Parallel,'1'
58.978504874999999,Simple Parallel,'0'
58.979022624999999,Simple Parallel,'1'
58.979540374999999,Simple Parallel,'0'
58.980058124999999,Simple Parallel,'0'
58.980575999999999,Simple Parallel,'0'
58.981093749999999,Simple Parallel,'0'
58.981611500000000,Simple Parallel,'1'
58.982129749999999,Simple Parallel,'0'
58.982647000000000,Simple Parallel,'0'
58.983164875000000,Simple Parallel,'0'
58.983682625000000,Simple Parallel,'0'
58.984200375000000,Simple Parallel,'1'
58.984718000000001,Simple Parallel,'0'
58.985235750000001,Simple Parallel,'0'
58.985753625000001,Simple Parallel,'1'
58.986271750000000,Simple Parallel,'0'
58.986789125000001,Simple Parallel,'1'
58.987306875000002,Simple Parallel,'1'
58.987824625000002,Simple Parallel,'0'
58.988342375000002,Simple Parallel,'0'
58.988860125000002,Simple Parallel,'0'
58.989378000000002,Simple Parallel,'0'
58.989895750000002,Simple Parallel,'0'
58.990414000000001,Simple Parallel,'1'
58.990931250000003,Simple Parallel,'0'
58.991449125000003,Simple Parallel,'0'
58.991966875000003,Simple Parallel,'0'
58.992484625000003,Simple Parallel,'1'
58.993002250000004,Simple Parallel,'0'
58.993519999999997,Simple Parallel,'1'
58.994037749999997,Simple Parallel,'0'
58.994556000000003,Simple Parallel,'1'
58.995073249999997,Simple Parallel,'0'
58.995597125000003,Simple Parallel,'0'
58.996108749999998,Simple Parallel,'0'
58.996626499999998,Simple Parallel,'0'
58.997144124999998,Simple Parallel,'1'
58.997661874999999,Simple Parallel,'1'
58.998179624999999,Simple Parallel,'0'
58.998697874999998,Simple Parallel,'1'
59.077805750000003,Simple Parallel,'0'
59.078323500000003,Simple Parallel,'1'
59.078841250000004,Simple Parallel,'0'
59.079358999999997,Simple Parallel,'0'
59.079876749999997,Simple Parallel,'0'
59.080394499999997,Simple Parallel,'0'
59.080912249999997,Simple Parallel,'0'
59.081430500000003,Simple Parallel,'1'
59.081947874999997,Simple Parallel,'0'
59.082465624999998,Simple Parallel,'0'
59.082983374999998,Simple Parallel,'0'
59.083501124999998,Simple Parallel,'1'
59.084018874999998,Simple Parallel,'0'
59.084536499999999,Simple Parallel,'1'
59.085054249999999,Simple Parallel,'0'
59.085572374999998,Simple Parallel,'0'
59.086089625000000,Simple Parallel,'0'
59.086607375000000,Simple Parallel,'0'
59.087125250000000,Simple Parallel,'1'
59.087642875000000,Simple Parallel,'1'
59.088160625000000,Simple Parallel,'0'
59.088678375000001,Simple Parallel,'0'
59.089196125000001,Simple Parallel,'1'
59.089714375000000,Simple Parallel,'1'
59.090231625000001,Simple Parallel,'1'
59.090749375000001,Simple Parallel,'0'
59.091267125000002,Simple Parallel,'0'
59.091784875000002,Simple Parallel,'0'
59.092302625000002,Simple Parallel,'1'
59.092820375000002,Simple Parallel,'0'
59.093338125000002,Simple Parallel,'0'
59.093856250000002,Simple Parallel,'0'
59.094373625000003,Simple Parallel,'0'
59.094899374999997,Simple Parallel,'0'
59.095408999999997,Simple Parallel,'0'
59.095926749999997,Simple Parallel,'0'
59.096444499999997,Simple Parallel,'1'
59.096962249999997,Simple Parallel,'1'
59.097479999999997,Simple Parallel,'0'
59.097998250000003,Simple Parallel,'1'
60.869204875000001,Simple Parallel,'0'
60.869722625000001,Simple Parallel,'1'
60.870240375000002,Simple Parallel,'0'
60.870758125000002,Simple Parallel,'1'
60.871275750000002,Simple Parallel,'0'
60.871793500000003,Simple Parallel,'0'
60.872311250000003,Simple Parallel,'0'
60.872829500000002,Simple Parallel,'0'
60.873346750000003,Simple Parallel,'0'
60.873864500000003,Simple Parallel,'0'
60.874382249999996,Simple Parallel,'0'
60.874899874999997,Simple Parallel,'1'
60.875417624999997,Simple Parallel,'1'
60.875935249999998,Simple Parallel,'1'
60.876452999999998,Simple Parallel,'1'
60.876971374999997,Simple Parallel,'1'
60.877488499999998,Simple Parallel,'0'
60.878006374999998,Simple Parallel,'0'
60.878524249999998,Simple Parallel,'0'
60.879041874999999,Simple Parallel,'0'
60.879559499999999,Simple Parallel,'0'
60.880077249999999,Simple Parallel,'1'
60.880595000000000,Simple Parallel,'1'
60.881113374999998,Simple Parallel,'1'
60.881630500000000,Simple Parallel,'0'
60.882148250000000,Simple Parallel,'1'
60.882666000000000,Simple Parallel,'1'
60.883183750000001,Simple Parallel,'1'
60.883701500000001,Simple Parallel,'0'
60.884219250000001,Simple Parallel,'1'
60.884737000000001,Simple Parallel,'1'
60.885255250000000,Simple Parallel,'0'
60.885772625000001,Simple Parallel,'0'
60.886298375000003,Simple Parallel,'0'
60.886808000000002,Simple Parallel,'0'
60.887325750000002,Simple Parallel,'0'
60.887843500000002,Simple Parallel,'1'
60.888361250000003,Simple Parallel,'1'
60.888879000000003,Simple Parallel,'0'
60.889397125000002,Simple Parallel,'1'
60.964539875000000,Simple Parallel,'0'
60.965057625000000,Simple Parallel,'1'
60.965575375000000,Simple Parallel,'0'
60.966093125000000,Simple Parallel,'0'
60.966610875000001,Simple Parallel,'0'
60.967128625000001,Simple Parallel,'0'
60.967646375000001,Simple Parallel,'1'
60.968164500000000,Simple Parallel,'0'
60.968681750000002,Simple Parallel,'0'
60.969199500000002,Simple Parallel,'0'
60.969717375000002,Simple Parallel,'0'
60.970235000000002,Simple Parallel,'1'
60.970752750000003,Simple Parallel,'0'
60.971270500000003,Simple Parallel,'0'
60.971788125000003,Simple Parallel,'1'
60.972306250000003,Simple Parallel,'0'
60.972823624999997,Simple Parallel,'1'
60.973341249999997,Simple Parallel,'1'
60.973858999999997,Simple Parallel,'0'
60.974376749999998,Simple Parallel,'0'
60.974894499999998,Simple Parallel,'0'
60.975412124999998,Simple Parallel,'0'
60.975929999999998,Simple Parallel,'0'
60.976447999999998,Simple Parallel,'1'
60.976965374999999,Simple Parallel,'0'
60.977483124999999,Simple Parallel,'0'
60.978000874999999,Simple Parallel,'0'
60.978518625000000,Simple Parallel,'1'
60.979036375000000,Simple Parallel,'0'
60.979554125000000,Simple Parallel,'1'
60.980071875000000,Simple Parallel,'0'
60.980590124999999,Simple Parallel,'1'
60.981107250000001,Simple Parallel,'0'
60.981628999999998,Simple Parallel,'0'
60.982142750000001,Simple Parallel,'0'
60.982660500000001,Simple Parallel,'0'
60.983178125000002,Simple Parallel,'1'
60.983695875000002,Simple Parallel,'1'
60.984213750000002,Simple Parallel,'0'
60.984731750000002,Simple Parallel,'1'
61.063839500000000,Simple Parallel,'0'
61.064357250000000,Simple Parallel,'1'
61.064875000000001,Simple Parallel,'0'
61.065392750000001,Simple Parallel,'0'
61.065910500000001,Simple Parallel,'0'
61.066428250000001,Simple Parallel,'0'
61.066946125000001,Simple Parallel,'0'
61.067464375000000,Simple Parallel,'1'
61.067981625000002,Simple Parallel,'0'
61.068499375000002,Simple Parallel,'0'
61.069017125000002,Simple Parallel,'0'
61.069534750000003,Simple Parallel,'1'
61.070052625000002,Simple Parallel,'0'
61.070570375000003,Simple Parallel,'1'
61.071088000000003,Simple Parallel,'0'
61.071606250000002,Simple Parallel,'0'
61.072123499999996,Simple Parallel,'0'
61.072641249999997,Simple Parallel,'0'
61.073158999999997,Simple Parallel,'1'
61.073676749999997,Simple Parallel,'1'
61.074194499999997,Simple Parallel,'1'
61.074712124999998,Simple Parallel,'0'
61.075229874999998,Simple Parallel,'1'
61.075747999999997,Simple Parallel,'1'
61.076265249999999,Simple Parallel,'1'
61.076782999999999,Simple Parallel,'0'
61.077300749999999,Simple Parallel,'0'
61.077818499999999,Simple Parallel,'1'
61.078336250000000,Simple Parallel,'0'
61.078854000000000,Simple Parallel,'0'
61.079371750000000,Simple Parallel,'0'
61.079889999999999,Simple Parallel,'0'
61.080407250000000,Simple Parallel,'0'
61.080931124999999,Simple Parallel,'0'
61.081442750000001,Simple Parallel,'0'
61.081960500000001,Simple Parallel,'0'
61.082478250000001,Simple Parallel,'1'
61.082996000000001,Simple Parallel,'1'
61.083513625000002,Simple Parallel,'0'
61.084031875000001,Simple Parallel,'1'
62.855223875000000,Simple Parallel,'0'
62.855741625000000,Simple Parallel,'1'
62.856259375000000,Simple Parallel,'0'
62.856777125000001,Simple Parallel,'1'
62.857295000000001,Simple Parallel,'0'
62.857812750000001,Simple Parallel,'0'
62.858330500000001,Simple Parallel,'0'
62.858848625000000,Simple Parallel,'0'
62.859366000000001,Simple Parallel,'0'
62.859883750000002,Simple Parallel,'0'
62.860403499999997,Simple Parallel,'0'
62.860919250000002,Simple Parallel,'1'
62.861437125000002,Simple Parallel,'1'
62.861954875000002,Simple Parallel,'1'
62.862472625000002,Simple Parallel,'1'
62.862990875000001,Simple Parallel,'1'
62.863508125000003,Simple Parallel,'0'
62.864025875000003,Simple Parallel,'0'
62.864543625000003,Simple Parallel,'0'
62.865061375000003,Simple Parallel,'0'
62.865579124999996,Simple Parallel,'0'
62.866096874999997,Simple Parallel,'1'
62.866614624999997,Simple Parallel,'1'
62.867132875000003,Simple Parallel,'1'
62.867650249999997,Simple Parallel,'0'
62.868167999999997,Simple Parallel,'1'
62.868685874999997,Simple Parallel,'1'
62.869203624999997,Simple Parallel,'1'
62.869721374999997,Simple Parallel,'0'
62.870239249999997,Simple Parallel,'1'
62.870756999999998,Simple Parallel,'1'
62.871275249999997,Simple Parallel,'0'
62.871792624999998,Simple Parallel,'0'
62.872320500000001,Simple Parallel,'0'
62.872828249999998,Simple Parallel,'0'
62.873345999999998,Simple Parallel,'0'
62.873863874999998,Simple Parallel,'1'
62.874381624999998,Simple Parallel,'1'
62.874899374999998,Simple Parallel,'0'
62.875417749999997,Simple Parallel,'1'
62.950560625000001,Simple Parallel,'0'
62.951078500000001,Simple Parallel,'1'
62.951596250000001,Simple Parallel,'0'
62.952114000000002,Simple Parallel,'0'
62.952631875000002,Simple Parallel,'0'
62.953149625000002,Simple Parallel,'0'
62.953667375000002,Simple Parallel,'1'
62.954185625000001,Simple Parallel,'0'
62.954703000000002,Simple Parallel,'0'
62.955220750000002,Simple Parallel,'0'
62.955738500000002,Simple Parallel,'0'
62.956256250000003,Simple Parallel,'1'
62.956774125000003,Simple Parallel,'0'
62.957291875000003,Simple Parallel,'0'
62.957809625000003,Simple Parallel,'1'
62.958327875000002,Simple Parallel,'0'
62.958845250000003,Simple Parallel,'1'
62.959363000000003,Simple Parallel,'1'
62.959880750000004,Simple Parallel,'0'
62.960398625000003,Simple Parallel,'0'
62.960916374999996,Simple Parallel,'0'
62.961434250000003,Simple Parallel,'0'
62.961952125000003,Simple Parallel,'0'
62.962470250000003,Simple Parallel,'0'
62.962987624999997,Simple Parallel,'0'
62.963505499999997,Simple Parallel,'0'
62.964023249999997,Simple Parallel,'0'
62.964541124999997,Simple Parallel,'1'
62.965058874999997,Simple Parallel,'0'
62.965576749999997,Simple Parallel,'1'
62.966094624999997,Simple Parallel,'0'
62.966612875000003,Simple Parallel,'0'
62.967130249999997,Simple Parallel,'0'
62.967656124999998,Simple Parallel,'0'
62.968165874999997,Simple Parallel,'0'
62.968683749999997,Simple Parallel,'0'
62.969201499999997,Simple Parallel,'1'
62.969719249999997,Simple Parallel,'1'
62.970237124999997,Simple Parallel,'0'
62.970755375000003,Simple Parallel,'1'
63.049867374999998,Simple Parallel,'0'
63.050384999999999,Simple Parallel,'1'
63.050902749999999,Simple Parallel,'0'
63.051420499999999,Simple Parallel,'0'
63.051938249999999,Simple Parallel,'0'
63.052455999999999,Simple Parallel,'0'
63.052973750000000,Simple Parallel,'0'
63.053491999999999,Simple Parallel,'1'
63.054009125000000,Simple Parallel,'0'
63.054526875000001,Simple Parallel,'0'
63.055046625000003,Simple Parallel,'0'
63.055562500000001,Simple Parallel,'1'
63.056080250000001,Simple Parallel,'0'
63.056598000000001,Simple Parallel,'1'
63.057115875000001,Simple Parallel,'0'
63.057634000000000,Simple Parallel,'0'
63.058151375000001,Simple Parallel,'0'
63.058669250000001,Simple Parallel,'1'
63.059187000000001,Simple Parallel,'0'
63.059704750000002,Simple Parallel,'1'
63.060222500000002,Simple Parallel,'1'
63.060740250000002,Simple Parallel,'0'
63.061258000000002,Simple Parallel,'0'
63.061776250000001,Simple Parallel,'1'
63.062293500000003,Simple Parallel,'1'
63.062811250000003,Simple Parallel,'0'
63.063329125000003,Simple Parallel,'1'
63.063846875000003,Simple Parallel,'0'
63.064364750000003,Simple Parallel,'1'
63.064882625000003,Simple Parallel,'1'
63.065400250000003,Simple Parallel,'1'
63.065918375000003,Simple Parallel,'0'
63.066435749999997,Simple Parallel,'0'
63.066963625000000,Simple Parallel,'0'
63.067471249999997,Simple Parallel,'0'
63.067989124999997,Simple Parallel,'0'
63.068506874999997,Simple Parallel,'1'
63.069024624999997,Simple Parallel,'1'
63.069542499999997,Simple Parallel,'0'
63.070060750000003,Simple Parallel,'1'
64.841337124999995,Simple Parallel,'0'
64.841854874999996,Simple Parallel,'1'
64.842372624999996,Simple Parallel,'0'
64.842890499999996,Simple Parallel,'1'
64.843408374999996,Simple Parallel,'0'
64.843926124999996,Simple Parallel,'0'
64.844443874999996,Simple Parallel,'0'
64.844962124999995,Simple Parallel,'0'
64.845479374999996,Simple Parallel,'0'
64.845997124999997,Simple Parallel,'0'
64.846514874999997,Simple Parallel,'0'
64.847032624999997,Simple Parallel,'1'
64.847550374999997,Simple Parallel,'1'
64.848068249999997,Simple Parallel,'1'
64.848585999999997,Simple Parallel,'1'
64.849104249999996,Simple Parallel,'1'
64.849621624999997,Simple Parallel,'0'
64.850139374999998,Simple Parallel,'0'
64.850657124999998,Simple Parallel,'0'
64.851174874999998,Simple Parallel,'0'
64.851692624999998,Simple Parallel,'0'
64.852210374999999,Simple Parallel,'1'
64.852728124999999,Simple Parallel,'1'
64.853246374999998,Simple Parallel,'1'
64.853763624999999,Simple Parallel,'0'
64.854281374999999,Simple Parallel,'1'
64.854799000000000,Simple Parallel,'1'
64.855316750000000,Simple Parallel,'1'
64.855834500000000,Simple Parallel,'0'
64.856352375000000,Simple Parallel,'1'
64.856870000000001,Simple Parallel,'1'
64.857388250000000,Simple Parallel,'0'
64.857905500000001,Simple Parallel,'0'
64.858431249999995,Simple Parallel,'0'
64.858941000000002,Simple Parallel,'0'
64.859458625000002,Simple Parallel,'0'
64.859976375000002,Simple Parallel,'1'
64.860494125000002,Simple Parallel,'1'
64.861011875000003,Simple Parallel,'0'
64.861530000000002,Simple Parallel,'1'
64.936671875000002,Simple Parallel,'0'
64.937189625000002,Simple Parallel,'1'
64.937707375000002,Simple Parallel,'0'
64.938225250000002,Simple Parallel,'0'
64.938743000000002,Simple Parallel,'0'
64.939260750000003,Simple Parallel,'0'
64.939778500000003,Simple Parallel,'1'
64.940296750000002,Simple Parallel,'0'
64.940814000000003,Simple Parallel,'0'
64.941331750000003,Simple Parallel,'0'
64.941849500000004,Simple Parallel,'0'
64.942367250000004,Simple Parallel,'1'
64.942885000000004,Simple Parallel,'0'
64.943402750000004,Simple Parallel,'0'
64.943920500000004,Simple Parallel,'1'
64.944438625000004,Simple Parallel,'0'
64.944956000000005,Simple Parallel,'1'
64.945473750000005,Simple Parallel,'1'
64.945991500000005,Simple Parallel,'0'
64.946509250000005,Simple Parallel,'0'
64.947027000000006,Simple Parallel,'0'
64.947544750000006,Simple Parallel,'0'
64.948062500000006,Simple Parallel,'0'
64.948580625000005,Simple Parallel,'1'
64.949098000000006,Simple Parallel,'0'
64.949615750000007,Simple Parallel,'0'
64.950133500000007,Simple Parallel,'0'
64.950651124999993,Simple Parallel,'1'
64.951168874999993,Simple Parallel,'0'
64.951686624999994,Simple Parallel,'1'
64.952204374999994,Simple Parallel,'0'
64.952722499999993,Simple Parallel,'1'
64.953239874999994,Simple Parallel,'0'
64.953763624999993,Simple Parallel,'0'
64.954275249999995,Simple Parallel,'0'
64.954792999999995,Simple Parallel,'0'
64.955310749999995,Simple Parallel,'1'
64.955828499999996,Simple Parallel,'1'
64.956346249999996,Simple Parallel,'0'
64.956864374999995,Simple Parallel,'1'
65.035969750000007,Simple Parallel,'0'
65.036487500000007,Simple Parallel,'1'
65.037005250000007,Simple Parallel,'0'
65.037522999999993,Simple Parallel,'0'
65.038040624999994,Simple Parallel,'0'
65.038558374999994,Simple Parallel,'0'
65.039076124999994,Simple Parallel,'0'
65.039594249999993,Simple Parallel,'1'
65.040111624999994,Simple Parallel,'0'
65.040629374999995,Simple Parallel,'0'
65.041147124999995,Simple Parallel,'0'
65.041664874999995,Simple Parallel,'1'
65.042182624999995,Simple Parallel,'0'
65.042700249999996,Simple Parallel,'1'
65.043217999999996,Simple Parallel,'0'
65.043736124999995,Simple Parallel,'0'
65.044253499999996,Simple Parallel,'1'
65.044771124999997,Simple Parallel,'0'
65.045288874999997,Simple Parallel,'0'
65.045806624999997,Simple Parallel,'0'
65.046324374999998,Simple Parallel,'0'
65.046841999999998,Simple Parallel,'1'
65.047359749999998,Simple Parallel,'0'
65.047877874999998,Simple Parallel,'0'
65.048395124999999,Simple Parallel,'1'
65.048912999999999,Simple Parallel,'1'
65.049430749999999,Simple Parallel,'0'
65.049948499999999,Simple Parallel,'1'
65.050466249999999,Simple Parallel,'1'
65.050984000000000,Simple Parallel,'0'
65.051501750000000,Simple Parallel,'0'
65.052019999999999,Simple Parallel,'1'
65.052537375000000,Simple Parallel,'0'
65.053063124999994,Simple Parallel,'0'
65.053572875000000,Simple Parallel,'0'
65.054090625000001,Simple Parallel,'0'
65.054608375000001,Simple Parallel,'1'
65.055126125000001,Simple Parallel,'1'
65.055643875000001,Simple Parallel,'0'
65.056162000000000,Simple Parallel,'1'
66.827149500000004,Simple Parallel,'0'
66.827667250000005,Simple Parallel,'1'
66.828185125000005,Simple Parallel,'0'
66.828702875000005,Simple Parallel,'1'
66.829220750000005,Simple Parallel,'0'
66.829738625000005,Simple Parallel,'0'
66.830256375000005,Simple Parallel,'0'
66.830774625000004,Simple Parallel,'0'
66.831292000000005,Simple Parallel,'0'
66.831809750000005,Simple Parallel,'0'
66.832327500000005,Simple Parallel,'0'
66.832845375000005,Simple Parallel,'1'
66.833363250000005,Simple Parallel,'1'
66.833881000000005,Simple Parallel,'1'
66.834398750000005,Simple Parallel,'1'
66.834917000000004,Simple Parallel,'1'
66.835434500000005,Simple Parallel,'0'
66.835952250000005,Simple Parallel,'0'
66.836470000000006,Simple Parallel,'0'
66.836987875000005,Simple Parallel,'0'
66.837505625000006,Simple Parallel,'0'
66.838023375000006,Simple Parallel,'1'
66.838541125000006,Simple Parallel,'1'
66.839059375000005,Simple Parallel,'1'
66.839576750000006,Simple Parallel,'0'
66.840094500000006,Simple Parallel,'1'
